food,calories_kcal,carbs_g,protein_g,fat_g,serving_size_g,sugar_g,fibre_g,sodium_mg
Lentil soup,121.308349609375,15.353501319885254,37.57402801513672,45.457305908203125,389.22997865657584,4.107023239135742,10.018588066101074,40553.26171875
Chicken consomme (Clear chicken soup),108.3073501586914,2.6778500080108643,25.914100646972656,27.150249481201172,225.89999538968567,1.222100019454956,3.5429000854492188,20226.265625
Cream of tomato soup,452.28369140625,18.16309928894043,21.318099975585938,60.645999908447266,462.400003258396,8.356200218200684,6.359100341796875,20628.693359375
Cream of green peas soup,522.2297973632812,27.576499938964844,29.113401412963867,60.381900787353516,408.4999949293941,6.576300144195557,12.052900314331055,20423.759765625
Cream of spinach soup,465.117919921875,15.944491386413574,24.12172508239746,61.57588195800781,462.62997869753065,5.232091903686523,8.053511619567871,20493.619140625
Cream of mixed vegetable soup,216.15640258789062,17.8705997467041,24.805601119995117,32.794498443603516,362.4000059458207,7.602200031280518,7.767600059509277,20495.349609375
Cream of mushroom soup,439.8269348144531,14.035191535949707,24.90312385559082,58.132381439208984,375.0299801341468,7.242691993713379,5.011061191558838,19786.8046875
Chicken sweet corn soup,68.46476745605469,3.94777512550354,34.99354934692383,30.443649291992188,241.75001156930102,0.6406499743461609,1.1269500255584717,29506.396484375
Minestrone soup,98.16986083984375,8.548774719238281,21.4101505279541,25.514925003051758,230.1250047257613,2.335400104522705,4.424449920654297,20423.7421875
Egg drop soup,84.63752746582031,3.4975497722625732,41.084800720214844,42.94834899902344,317.74998033004636,1.9213000535964966,2.575900077819824,39460.875
Chinese cabbage and meat ball soup,2254.248291015625,6.651449680328369,24.254337310791016,263.3182678222656,465.45998612262025,1.7381634712219238,2.634906053543091,19779.28515625
French onion soup,195.69065856933594,15.044499397277832,40.14400100708008,50.64529800415039,351.90000000000003,5.286600112915039,3.565800189971924,39422.9609375
Hot and sour soup,123.84980773925781,6.978763103485107,12.247037887573242,5.157778739929199,392.9999919183429,2.578212022781372,2.3627469539642334,641.5960693359375
Talaumein soup,131.48260498046875,15.394519805908203,37.355350494384766,47.18227005004883,369.0500345389964,2.8340201377868652,7.157410144805908,40920.7734375
Cold cucumber soup (Thanda kheere ka soup),90.1298828125,8.59620189666748,5.606462478637695,3.736067056655884,187.6550078028008,6.276902198791504,1.6466785669326782,227.65396118164062
Cold summer garden soup,151.00250244140625,8.122200012207031,26.31399917602539,43.229698181152344,307.000008402867,1.4138000011444092,5.699900150299072,30453.248046875
Chapati/Roti,72.83200073242188,12.833999633789062,2.115000009536743,1.2820000648498535,35.999998265944065,0.36000001430511475,2.2720000743865967,0.4179999828338623
Plain parantha/paratha,166.3126678466797,17.11199951171875,2.818666696548462,9.398999214172363,55.75333604459035,0.48000001907348633,3.0293333530426025,34.604000091552734
Potato parantha/paratha (Aloo ka parantha/paratha),191.4344024658203,22.332578659057617,3.452496290206909,9.541991233825684,93.36332672990298,1.0759037733078003,3.8981802463531494,118.76107788085938
Radish parantha/paratha (Mooli ka parantha/paratha),183.57928466796875,20.5485782623291,3.2984962463378906,9.530658721923828,100.02999692741751,1.3072370290756226,4.32551383972168,127.0650863647461
Cauliflower parantha/paratha (Phoolgobhi ka parantha/paratha),181.38844299316406,19.188077926635742,3.7954959869384766,9.641491889953613,101.86333511524275,1.1690703630447388,4.7681803703308105,193.57225036621094
Dal parantha/paratha,205.7345733642578,23.033912658691406,5.196829319000244,10.011658668518066,76.69666311012386,1.093570351600647,4.957180500030518,119.74807739257812
Sprouted moong parantha/paratha,175.32427978515625,18.64191246032715,3.2918293476104736,9.530658721923828,76.69666903462003,1.1305702924728394,3.4421803951263428,118.0650863647461
Pea parantha/paratha (Matar ka parantha/paratha),206.6826171875,23.311912536621094,6.062662601470947,9.534825325012207,108.36333534189507,1.3947371244430542,6.07551383972168,119.1900863647461
Keema parantha/paratha,238.15760803222656,18.36191177368164,9.408495903015137,13.91399097442627,100.03000347233278,0.9905703663825989,3.4421803951263428,140.6650848388672
Paneer parantha/paratha,223.59983825683594,20.684579849243164,6.788829326629639,12.432659149169922,85.03000807770225,3.2065703868865967,3.4013471603393555,121.1814193725586
Besan and spinach parantha/paratha (Besan aur palak ka parantha/paratha),178.1224822998047,17.598379135131836,4.5620293617248535,9.944491386413574,82.27666785366998,1.079437017440796,3.6151134967803955,145.78440856933594
Poori,921.3056640625,10.267199516296387,1.6920000314712524,96.92959594726562,124.89999810194242,0.2880000174045563,1.8176000118255615,39.6343994140625
Spinach poori (Palak poori),923.7434692382812,10.472200393676758,1.9195001125335693,97.00789642333984,134.99999393124025,0.3192000091075897,2.090400218963623,47.889400482177734
Methi poori,923.0264892578125,10.375699996948242,1.8895000219345093,96.98539733886719,129.9999899738183,0.3392000198364258,2.097400188446045,45.984901428222656
Dal stuffed poori,932.6478271484375,12.041372299194336,2.4651825428009033,97.02909851074219,118.78400392819708,0.34883779287338257,2.3334317207336426,152.25674438476562
Potato stuffed poori (Aloo ki poori),925.8718872070312,11.20580005645752,1.8135000467300415,96.97279357910156,119.2000003054833,0.3144000172615051,1.9550001621246338,83.27799987792969
Tandoori parantha/paratha,164.42266845703125,17.11199951171875,2.827666997909546,9.192000389099121,55.66666739699223,0.48000001907348633,3.0293333530426025,0.6340000033378601
Boiled rice (Uble chawal),351.5690002441406,77.16000366210938,7.809999942779541,0.550000011920929,299.9999937761569,0.6700000166893005,3.740000009536743,3.1600000858306885
Plain pulao,431.7001647949219,67.17179870605469,7.200700283050537,14.23134994506836,307.8999796017991,3.526900053024292,5.189650058746338,596.5912475585938
Mixed vegetable pulao,495.6087646484375,76.6758041381836,11.936699867248535,14.588349342346191,438.400004768825,5.9268999099731445,11.693650245666504,823.8402709960938
Mushroom pulao,445.4426574707031,68.16180419921875,9.04069995880127,14.441349983215332,358.3999745275209,3.576900005340576,6.744649887084961,796.9512329101562
Sprouted moong pulao,460.8106384277344,71.3468017578125,8.925700187683105,14.716349601745605,407.89998394475697,5.841899871826172,7.2796502113342285,624.7562255859375
Paneer pulao,4875.8408203125,73.37680053710938,16.630701065063477,501.1413269042969,837.9000465316403,9.31190013885498,5.189650058746338,605.6112670898438
Peanut pulao ,691.732177734375,75.80680084228516,19.025699615478516,34.046348571777344,357.8999964039738,5.736900329589844,10.379650115966797,602.6962280273438
Navratan pulao,479.1868896484375,67.70862579345703,11.349349975585938,17.308673858642578,183.10000680787635,4.612249851226807,6.988399982452393,612.0243530273438
Green chickpeas pulao (Choliya pulao/Hare chane ka pulao),620.7001342773438,98.67179870605469,17.450700759887695,17.25135040283203,357.8999996285301,8.876899719238281,11.289649963378906,608.5912475585938
Mutton biryani/biriyani,396.4344482421875,46.7481689453125,15.329362869262695,16.052642822265625,207.81500098025768,4.965851783752441,5.018989086151123,545.8103637695312
Vegetable biryani/biriyani,526.548095703125,55.962242126464844,9.531087875366211,28.672691345214844,301.5649860158876,6.458726406097412,9.977289199829102,554.2469482421875
"Lemon rice (Pulihora, Elumichai sadam, Chitranna)",562.6882934570312,69.00963592529297,13.58415412902832,25.14919090270996,319.1599837921798,2.48157000541687,8.050490379333496,597.1773071289062
Sweet rice (Meethe chawal),749.1326904296875,148.12066650390625,7.289125442504883,15.877700805664062,347.76498482740965,86.2615966796875,3.9320881366729736,11.124238967895508
Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),423.10516357421875,71.18245697021484,12.436190605163574,9.33082103729248,216.15999861593406,8.462196350097656,4.612436294555664,461.04840087890625
Tamarind rice (Chintapandu pulihora/Puliyodharai/Puli sadam/Huli anna),476.8552551269531,83.19354248046875,9.5274019241333,10.907444953918457,127.8300062281045,14.891310691833496,6.542069911956787,207.61306762695312
Spanish rice,357.2238464355469,67.63829803466797,9.112299919128418,4.856200218200684,217.5000117847533,2.7397000789642334,6.041900157928467,210.12240600585938
Chinese fried rice,423.648193359375,47.08414077758789,14.235087394714355,19.093475341796875,351.32999372448734,5.172310829162598,8.12584114074707,872.5682373046875
Macroni cheese pie,408.6529541015625,50.52259826660156,14.013099670410156,17.923200607299805,239.5000022553397,8.1496000289917,0.9558000564575195,480.22540283203125
Vegetable chowmein,388.59686279296875,46.26813888549805,9.187963485717773,19.049726486206055,299.58000699857274,5.894811153411865,5.582215785980225,774.3232421875
Chicken chowmein,521.04150390625,45.79692840576172,21.798555374145508,28.352359771728516,344.3000254176459,5.615409851074219,5.663684844970703,992.1027221679688
Cheese noodle ring,531.3351440429688,55.47309875488281,24.741600036621094,24.316200256347656,397.5,11.301599502563477,5.043799877166748,961.7883911132812
Spaghetti and cheese balls in tomato sauce,4908.3828125,75.46339416503906,23.258588790893555,502.8900451660156,965.6049720564166,17.717870712280273,5.722071170806885,1005.544921875
Penne platter,463.902587890625,54.58060073852539,13.181600570678711,22.775699615478516,261.4999960646551,11.771599769592285,2.854300022125244,741.013427734375
Pasta hot pot,1040.7125244140625,96.45956420898438,48.53448486328125,53.76277542114258,831.4200799915521,49.82978820800781,6.684634208679199,1921.9547119140625
Chicken lasagne,964.6439208984375,71.5271987915039,53.77770233154297,53.30939865112305,514.4999716270598,14.108699798583984,0.5441000461578369,1227.350830078125
Fettuccine with spinach sauce,458.8518371582031,43.28779220581055,11.02172565460205,27.80078125,355.1299783496573,4.2016921043396,2.746061086654663,545.4473266601562
Naan,152.2957305908203,27.515981674194336,4.281033039093018,2.6518666744232178,53.16666338848391,2.9700498580932617,1.0150500535964966,173.38124084472656
Bhatura,1154.6060791015625,15.624625205993652,2.3732500076293945,120.18199920654297,145.56249210655656,1.0104999542236328,0.5519999861717224,41.195499420166016
Idli,34.46977615356445,7.062000274658203,1.16225004196167,0.08349999785423279,25.062500271786426,0.07124999910593033,0.5787500143051147,25.271499633789062
Masala dosa,345.0764465332031,41.02428436279297,6.893213272094727,16.43848419189453,209.66501519104082,2.782754898071289,5.289322376251221,401.04241943359375
Semolina dosa (Suji/Rava dosa),166.69029235839844,24.11009407043457,5.359456539154053,5.224700450897217,73.41499757774454,3.2115180492401123,2.969245672225952,148.56275939941406
Onion tomato uttapam,644.3204345703125,15.780997276306152,2.658409357070923,63.17839431762695,139.4574952715236,1.1112653017044067,1.7603976726531982,200.1590576171875
Paneer kaathi roll,424.15228271484375,29.820480346679688,10.259506225585938,29.006113052368164,148.33500014251655,4.886394500732422,3.5664796829223633,327.8668212890625
Makki ki roti,224.37310791015625,20.563199996948242,2.968600034713745,14.321999549865723,84.99999498121693,0.5929999947547913,4.413000106811523,200.78700256347656
Washed moong dal (Dhuli moong ki dal),138.50746154785156,16.362199783325195,7.417349815368652,4.656350135803223,277.00000483518534,0.3340499997138977,3.243650197982788,417.2740478515625
Washed urad dal (Dhuli urad ki dal),181.51795959472656,17.28969955444336,7.432350158691406,8.820850372314453,296.00000383229724,0.95455002784729,4.5246500968933105,420.9475402832031
Split bengal gram with bottle gourd (Channa dal with ghiya/lauki),204.2539520263672,19.799837112426758,7.778188228607178,10.045326232910156,278.83001564408426,2.917860984802246,7.586491107940674,416.76129150390625
Dry washed urad,178.5877685546875,22.428298950195312,9.80875015258789,5.007850170135498,143.20000281700723,1.041949987411499,5.810849666595459,423.5755615234375
Mixed dal,184.44068908691406,17.253101348876953,7.46242618560791,9.243354797363281,297.83000129367747,1.0088729858398438,4.813687801361084,421.0269470214844
Whole moong (Moong ki dal),183.8264617919922,17.865001678466797,7.700376033782959,8.778904914855957,342.3300153676002,2.0054731369018555,6.905188083648682,424.02093505859375
Whole masoor (Masoor ki dal),185.0453643798828,18.399002075195312,7.8023762702941895,8.619905471801758,342.3300023908885,2.2934730052948,6.7911882400512695,423.5379638671875
Whole moth (Moth ki dal),188.2718505859375,19.65300178527832,6.8663763999938965,8.96490478515625,342.33001057005185,2.2514729499816895,6.329187870025635,428.178955078125
Whole urad (Urad ki dal),182.54302978515625,17.12700080871582,7.509575843811035,8.90340518951416,339.3300069874696,1.9238730669021606,7.868788242340088,427.9611511230469
Moti mahal dal (Urad rajmah mix dal),295.71942138671875,25.055500030517578,11.267874717712402,16.21875,286.7500064813947,4.888999938964844,9.692874908447266,451.95849609375
